fold,variant,seed,slide_id,pair_cosine_average,pair_cosine_worst,retrieval_top1_average,retrieval_top1_worst,scanner_probe_accuracy
4,paired_reference,702,slide_43,0.7328286546468735,0.6594951331615448,1.0,1.0,0.96
4,paired_reference,703,slide_43,0.7353280305862426,0.6620095312595368,1.0,1.0,0.98
4,paired_reference,704,slide_43,0.73599087536335,0.6587240815162658,1.0,1.0,0.96
4,paired_reference,705,slide_43,0.7510850727558136,0.6726579785346984,1.0,1.0,0.96
4,paired_reference,701,slide_44,0.7639086645841598,0.7144375324249268,1.0,1.0,0.98
4,paired_reference,702,slide_44,0.7568215173482895,0.7110188722610473,1.0,1.0,1.0
4,paired_reference,703,slide_44,0.7556950402259827,0.6899057924747467,1.0,1.0,1.0
4,paired_reference,704,slide_44,0.7464637869596481,0.6896323382854461,1.0,1.0,1.0
4,paired_reference,705,slide_44,0.7669931852817535,0.7062497675418854,1.0,1.0,1.0
1,paired_reference,701,slide_45,0.7894027543067932,0.7477234184741974,1.0,1.0,0.98
1,paired_reference,702,slide_45,0.7781911492347717,0.7335847079753876,1.0,1.0,0.98
1,paired_reference,703,slide_45,0.7845089852809906,0.741807097196579,1.0,1.0,1.0
1,paired_reference,704,slide_45,0.7797607344388962,0.7267420411109924,1.0,1.0,1.0
1,paired_reference,705,slide_45,0.792247685790062,0.7418688118457795,1.0,1.0,1.0
4,paired_reference,701,slide_46,0.7837398761510849,0.740094655752182,1.0,1.0,1.0
4,paired_reference,702,slide_46,0.7928732407093048,0.7580346643924714,1.0,1.0,1.0
4,paired_reference,703,slide_46,0.7860010772943496,0.7395552873611451,1.0,1.0,1.0
4,paired_reference,704,slide_46,0.7719517165422439,0.7352844119071961,1.0,1.0,0.96
4,paired_reference,705,slide_46,0.7818710291385651,0.7331741869449615,1.0,1.0,0.98
0,paired_reference,701,slide_47,0.8030018132925033,0.751540070772171,1.0,1.0,0.98
0,paired_reference,702,slide_47,0.8039918994903564,0.7724928855895996,1.0,1.0,1.0
0,paired_reference,703,slide_47,0.7968593156337738,0.7622029542922973,1.0,1.0,1.0
0,paired_reference,704,slide_47,0.7993323749303818,0.7558147013187408,1.0,1.0,1.0
0,paired_reference,705,slide_47,0.7946053957939148,0.7516424298286438,1.0,1.0,0.96
2,paired_reference,701,slide_48,0.7894295424222946,0.7673442721366882,1.0,1.0,1.0
2,paired_reference,702,slide_48,0.7799022835493088,0.7394329905509949,1.0,1.0,1.0
2,paired_reference,703,slide_48,0.7989475411176682,0.7634650051593781,1.0,1.0,0.98
2,paired_reference,704,slide_48,0.7843454086780548,0.7602797687053681,1.0,1.0,1.0
2,paired_reference,705,slide_48,0.7796246081590652,0.757620882987976,1.0,1.0,1.0
1,paired_reference,701,slide_5,0.7537427467107772,0.6889696180820465,0.995,0.95,0.92
1,paired_reference,702,slide_5,0.746762747168541,0.6932448387145996,1.0,1.0,0.98
1,paired_reference,703,slide_5,0.761126099228859,0.7042552769184113,1.0,1.0,0.92
1,paired_reference,704,slide_5,0.740880719423294,0.6891061425209045,0.995,0.95,0.9
1,paired_reference,705,slide_5,0.7518149209022522,0.7066335916519165,1.0,1.0,0.96
3,paired_reference,701,slide_6,0.721378016769886,0.6434668213129043,0.995,0.95,1.0
3,paired_reference,702,slide_6,0.7283971035480499,0.6556490123271942,0.995,0.95,1.0
3,paired_reference,703,slide_6,0.731740592122078,0.6896836817264557,1.0,1.0,1.0
3,paired_reference,704,slide_6,0.7275025326013566,0.6760698556900024,0.995,0.95,1.0
3,paired_reference,705,slide_6,0.7231749355792999,0.6592566668987274,1.0,1.0,1.0
2,paired_reference,701,slide_7,0.7606465846300126,0.7223080813884735,1.0,1.0,1.0
2,paired_reference,702,slide_7,0.7562208527326584,0.7109022438526154,1.0,1.0,0.92
2,paired_reference,703,slide_7,0.7351320534944534,0.689399141073227,1.0,1.0,0.96
2,paired_reference,704,slide_7,0.7373222148418427,0.6721667110919952,1.0,1.0,0.92
2,paired_reference,705,slide_7,0.7423696380853653,0.687084972858429,1.0,1.0,1.0
2,paired_reference,701,slide_8,0.7805819761753082,0.731255978345871,1.0,1.0,0.9
2,paired_reference,702,slide_8,0.7727207118272781,0.7133585989475251,1.0,1.0,0.8
2,paired_reference,703,slide_8,0.7927417105436325,0.7478171825408936,1.0,1.0,0.84
2,paired_reference,704,slide_8,0.7812337559461594,0.7259972035884857,1.0,1.0,0.84
2,paired_reference,705,slide_8,0.7673489618301391,0.7119249880313874,0.995,0.95,0.74
2,paired_reference,701,slide_9,0.8150758475065232,0.7888823091983795,1.0,1.0,0.98
2,paired_reference,702,slide_9,0.8068019837141037,0.7787397801876068,1.0,1.0,0.96
2,paired_reference,703,slide_9,0.8117309379577636,0.7786236464977264,1.0,1.0,0.96
2,paired_reference,704,slide_9,0.8067330020666122,0.7814997911453248,1.0,1.0,0.98
2,paired_reference,705,slide_9,0.8085903835296631,0.7724216282367706,1.0,1.0,1.0
1,paired_acquisition_dep20,701,slide_1,0.8599639284610748,0.8061651349067688,1.0,1.0,0.3
1,paired_acquisition_dep20,702,slide_1,0.8607824516296386,0.8228515565395356,1.0,1.0,0.44
1,paired_acquisition_dep20,703,slide_1,0.8607908183336258,0.8063294291496277,1.0,1.0,0.36
1,paired_acquisition_dep20,704,slide_1,0.8681363832950592,0.8233824908733368,1.0,1.0,0.32
1,paired_acquisition_dep20,705,slide_1,0.8652986937761307,0.8246862649917602,1.0,1.0,0.42
2,paired_acquisition_dep20,701,slide_10,0.8544471842050553,0.8263542711734772,1.0,1.0,0.6
2,paired_acquisition_dep20,702,slide_10,0.8682696145772933,0.8388908207416534,1.0,1.0,0.66
2,paired_acquisition_dep20,703,slide_10,0.8567159050703048,0.816892147064209,1.0,1.0,0.58
2,paired_acquisition_dep20,704,slide_10,0.8626847422122955,0.8317395687103272,1.0,1.0,0.66
2,paired_acquisition_dep20,705,slide_10,0.8602206301689148,0.823302561044693,1.0,1.0,0.58
0,paired_acquisition_dep20,701,slide_11,0.8908619815111161,0.8710376501083374,1.0,1.0,0.42
0,paired_acquisition_dep20,702,slide_11,0.885705771446228,0.8702123105525971,1.0,1.0,0.5
0,paired_acquisition_dep20,703,slide_11,0.8787809580564498,0.8585344910621643,1.0,1.0,0.56
0,paired_acquisition_dep20,704,slide_11,0.8838160693645477,0.8613916516304017,1.0,1.0,0.6
0,paired_acquisition_dep20,705,slide_11,0.8874347937107087,0.8662292659282684,1.0,1.0,0.58
1,paired_acquisition_dep20,701,slide_12,0.8462885534763336,0.8122134268283844,1.0,1.0,0.36
1,paired_acquisition_dep20,702,slide_12,0.8403542554378509,0.8019428372383117,1.0,1.0,0.6
1,paired_acquisition_dep20,703,slide_12,0.8415434300899506,0.8034551799297333,1.0,1.0,0.4
1,paired_acquisition_dep20,704,slide_12,0.8532269924879075,0.8207311153411865,1.0,1.0,0.4
1,paired_acquisition_dep20,705,slide_12,0.8498329597711564,0.8198946237564086,1.0,1.0,0.6
3,paired_acquisition_dep20,701,slide_13,0.8602736181020737,0.8257574081420899,1.0,1.0,0.64
3,paired_acquisition_dep20,702,slide_13,0.8660933214426041,0.8321365296840668,1.0,1.0,0.48
3,paired_acquisition_dep20,703,slide_13,0.8726063752174378,0.8539612352848053,1.0,1.0,0.6
3,paired_acquisition_dep20,704,slide_13,0.8804754704236984,0.8509746015071868,1.0,1.0,0.7
3,paired_acquisition_dep20,705,slide_13,0.8774431931972504,0.8535094618797302,1.0,1.0,0.62
0,paired_acquisition_dep20,701,slide_14,0.8718855077028275,0.8335374236106873,1.0,1.0,0.42
0,paired_acquisition_dep20,702,slide_14,0.8812734180688858,0.8512151539325714,1.0,1.0,0.44
0,paired_acquisition_dep20,703,slide_14,0.8657265996932983,0.8253516376018524,1.0,1.0,0.54
0,paired_acquisition_dep20,704,slide_14,0.8586671733856202,0.8128010034561157,1.0,1.0,0.46
0,paired_acquisition_dep20,705,slide_14,0.863187262415886,0.8173925042152405,1.0,1.0,0.36
